nodeName	altName	nodeAttr.nodesPresent...
sdhD_b0722_15	sdhD_b0722_15	darkorange
sdiA_b1916_14	sdiA_b1916_14	turquoise
secA_b0098_15	secA_b0098_15	turquoise
secB_b3609_14	secB_b3609_14	tan
secD_b0408_15	secD_b0408_15	turquoise
secE_b3981_15	secE_b3981_15	turquoise
secF_b0409_15	secF_b0409_15	turquoise
secG_b3175_14	secG_b3175_14	turquoise
secM_b0097_15	secM_b0097_15	blue
secY_b3300_14	secY_b3300_14	turquoise
selA_b3591_14	selA_b3591_14	turquoise
selB_b3590_15	selB_b3590_15	turquoise
selC_b3658_15	selC_b3658_15	lightyellow
selD_b1764_14	selD_b1764_14	turquoise
seqA_b0687_15	seqA_b0687_15	turquoise
serA_b2913_14	serA_b2913_14	green
serB_b4388_15	serB_b4388_15	turquoise
serC_b0907_15	serC_b0907_15	green
serS_b0893_15	serS_b0893_15	turquoise
serT_b0971_14	serT_b0971_14	lightyellow
serU_b1975_10	serU_b1975_10	black
serV_b2695_15	serV_b2695_15	lightyellow
setB_b2170_15	setB_b2170_15	blue
setC_b3659_15	setC_b3659_15	yellow
sfmA_b0530_15	sfmA_b0530_15	turquoise
sfmC_b0531_15	sfmC_b0531_15	turquoise
sfmD_b0532_15	sfmD_b0532_15	black
sfmF_b0534_15	sfmF_b0534_15	tan
sfmH_b0533_15	sfmH_b0533_15	tan
sfsA_b0146_15	sfsA_b0146_15	brown
sfsB_b3188_15	sfsB_b3188_15	yellow
sgbE_b3583_15	sgbE_b3583_15	yellow
sgbH_b3581_14	sgbH_b3581_14	red
sgbU_b3582_14	sgbU_b3582_14	yellow
sgcA_b4302_14	sgcA_b4302_14	turquoise
sgcB_b4565_15	sgcB_b4565_15	turquoise
sgcC_b4304_15	sgcC_b4304_15	turquoise
sgcE_b4301_15	sgcE_b4301_15	black
sgcQ_b4303_15	sgcQ_b4303_15	turquoise
sgcR_b4300_14	sgcR_b4300_14	yellow
sgcX_b4305_14	sgcX_b4305_14	turquoise
sgrR_b0069_14	sgrR_b0069_14	turquoise
shiA_b1981_15	shiA_b1981_15	green
sieB_b1353_15	sieB_b1353_15	magenta
sirA_b3470_14	sirA_b3470_14	turquoise
sixA_b2340_15	sixA_b2340_15	salmon
skp_b0178_15	skp_b0178_15	turquoise
slmA_b3641_15	slmA_b3641_15	turquoise
slp_b3506_15	slp_b3506_15	royalblue
slt_b4392_15	slt_b4392_15	darkgreen
slyA_b1642_14	slyA_b1642_14	yellow
slyB_b1641_14	slyB_b1641_14	yellow
slyD_b3349_14	slyD_b3349_14	turquoise
slyX_b3348_15	slyX_b3348_15	lightgreen
smf_b4473_38	smf_b4473_38	turquoise
smg_b3284_15	smg_b3284_15	brown
smpA_b2617_27	smpA_b2617_27	turquoise
smpB_b2620_15	smpB_b2620_15	turquoise
smtA_b0921_14	smtA_b0921_14	turquoise
sodA_b3908_15	sodA_b3908_15	white
sodB_b1656_15	sodB_b1656_15	turquoise
sodC_b1646_14	sodC_b1646_14	brown
sohA_b3129_15	sohA_b3129_15	salmon
sohB_b1272_15	sohB_b1272_15	turquoise
sokA_b4614_2	sokA_b4614_2	midnightblue
sokB_b4429_1	sokB_b4429_1	lightgreen
solA_b1059_14	solA_b1059_14	green
soxR_b4063_15	soxR_b4063_15	turquoise
soxS_b4062_15	soxS_b4062_15	lightcyan
speA_b2938_15	speA_b2938_15	turquoise
speB_b2937_14	speB_b2937_14	turquoise
speC_b2965_14	speC_b2965_14	green
speD_b0120_14	speD_b0120_14	turquoise
speE_b0121_14	speE_b0121_14	turquoise
speF_b0693_15	speF_b0693_15	black
speG_b1584_15	speG_b1584_15	turquoise
spf_b3864_15	spf_b3864_15	turquoise
spoT_b3650_15	spoT_b3650_15	turquoise
sppA_b1766_15	sppA_b1766_15	green
spr_b2175_15	spr_b2175_15	turquoise
spy_b1743_15	spy_b1743_15	turquoise
sra_b1480_15	sra_b1480_15	brown
srlA_b2702_14	srlA_b2702_14	skyblue3
srlB_b2704_15	srlB_b2704_15	skyblue3
srlD_b2705_15	srlD_b2705_15	skyblue3
srlE_b2703_14	srlE_b2703_14	skyblue3
srlR_b2707_15	srlR_b2707_15	skyblue3
srmB_b2576_15	srmB_b2576_15	turquoise
sroB_b4585_7	sroB_b4585_7	lightyellow
ssb_b4059_15	ssb_b4059_15	lightgreen
sscR_b2765_15	sscR_b2765_15	turquoise
sseA_b2521_15	sseA_b2521_15	greenyellow
sseB_b2522_15	sseB_b2522_15	sienna3
ssnA_b2879_15	ssnA_b2879_15	skyblue
sspA_b3229_14	sspA_b3229_14	turquoise
sspB_b3228_14	sspB_b3228_14	turquoise
ssrA_b2621_11	ssrA_b2621_11	turquoise
ssrS_b2911_15	ssrS_b2911_15	turquoise
sstT_b3089_15	sstT_b3089_15	green
ssuA_b0936_14	ssuA_b0936_14	blue
ssuB_b0933_15	ssuB_b0933_15	blue
ssuC_b0934_14	ssuC_b0934_14	turquoise
ssuD_b0935_14	ssuD_b0935_14	black
ssuE_b0937_14	ssuE_b0937_14	turquoise
stfE_b1157_14	stfE_b1157_14	plum2
stfR_b1372_15	stfR_b1372_15	blue
sthA_b3962_20	sthA_b3962_20	darkorange
stpA_b2669_15	stpA_b2669_15	turquoise
sucA_b0726_15	sucA_b0726_15	darkorange
sucB_b0727_15	sucB_b0727_15	darkorange
sucC_b0728_15	sucC_b0728_15	darkorange
sucD_b0729_15	sucD_b0729_15	darkorange
sufA_b1684_12	sufA_b1684_12	thistle2
sufB_b1683_14	sufB_b1683_14	thistle2
sufC_b1682_13	sufC_b1682_13	thistle2
sufD_b1681_14	sufD_b1681_14	thistle2
sufE_b1679_14	sufE_b1679_14	thistle2
sufS_b1680_14	sufS_b1680_14	thistle2
sugE_b4148_13	sugE_b4148_13	turquoise
suhB_b2533_15	suhB_b2533_15	turquoise
sulA_b0958_14	sulA_b0958_14	lightcyan
surA_b0053_14	surA_b0053_14	turquoise
surE_b2744_14	surE_b2744_14	turquoise
sxy_b0959_15	sxy_b0959_15	salmon
syd_b2793_14	syd_b2793_14	turquoise
symE_b4347_14	symE_b4347_14	yellow
symR_b4625_1	symR_b4625_1	yellow
tadA_b2559_15	tadA_b2559_15	turquoise
tag_b3549_14	tag_b3549_14	lightcoral
talA_b2464_15	talA_b2464_15	brown
talB_b0008_15	talB_b0008_15	turquoise
tam_b1519_15	tam_b1519_15	brown
tap_b1885_15	tap_b1885_15	purple
tar_b1886_14	tar_b1886_14	purple
tas_b2834_15	tas_b2834_15	darkgreen
tatA_b3836_12	tatA_b3836_12	turquoise
tatB_b3838_18	tatB_b3838_18	turquoise
tatC_b3839_15	tatC_b3839_15	turquoise
tatD_b4483_26	tatD_b4483_26	turquoise
tatE_b0627_15	tatE_b0627_15	green
tauA_b0365_15	tauA_b0365_15	black
tauB_b0366_15	tauB_b0366_15	black
tauC_b0367_14	tauC_b0367_14	black
tauD_b0368_15	tauD_b0368_15	black
tbpA_b0068_13	tbpA_b0068_13	green
tdcA_b3118_15	tdcA_b3118_15	maroon
tdcB_b3117_15	tdcB_b3117_15	maroon
tdcC_b3116_14	tdcC_b3116_14	maroon
tdcD_b3115_14	tdcD_b3115_14	maroon
tdcE_b3114_14	tdcE_b3114_14	maroon
tdcF_b3113_13	tdcF_b3113_13	maroon
tdcG_b4471_41	tdcG_b4471_41	maroon
tdcR_b3119_12	tdcR_b3119_12	yellow
tdh_b3616_14	tdh_b3616_14	palevioletred3
tdk_b1238_15	tdk_b1238_15	pink
tehA_b1429_15	tehA_b1429_15	yellow
tehB_b1430_15	tehB_b1430_15	turquoise
tesA_b0494_14	tesA_b0494_14	turquoise
tesB_b0452_15	tesB_b0452_15	yellow
tfaD_b0561_11	tfaD_b0561_11	tan
tfaE_b1156_15	tfaE_b1156_15	plum2
tfaS_b2353_7	tfaS_b2353_7	turquoise
tfaX_b0563_8	tfaX_b0563_8	turquoise
tff_b4414_7	tff_b4414_7	turquoise
tgt_b0406_15	tgt_b0406_15	turquoise
thiC_b3994_14	thiC_b3994_14	green
thiD_b2103_15	thiD_b2103_15	green
thiE_b3993_14	thiE_b3993_14	green
thiF_b3992_14	thiF_b3992_14	green
thiG_b3991_14	thiG_b3991_14	green
thiH_b3990_14	thiH_b3990_14	green
thiI_b0423_15	thiI_b0423_15	turquoise
thiK_b1106_15	thiK_b1106_15	turquoise
thiL_b0417_14	thiL_b0417_14	turquoise
thiM_b2104_14	thiM_b2104_14	green
thiP_b0067_15	thiP_b0067_15	turquoise
thiQ_b0066_14	thiQ_b0066_14	black
thiS_b4407_15	thiS_b4407_15	green
thrA_b0002_15	thrA_b0002_15	green
thrB_b0003_15	thrB_b0003_15	green
thrC_b0004_15	thrC_b0004_15	green
thrL_b0001_9	thrL_b0001_9	green
thrS_b1719_14	thrS_b1719_14	turquoise
thrT_b3979_9	thrT_b3979_9	turquoise
thrU_b3976_15	thrU_b3976_15	turquoise
thrV_b3273_9	thrV_b3273_9	turquoise
thrW_b0244_8	thrW_b0244_8	plum3
thyA_b2827_14	thyA_b2827_14	turquoise
tig_b0436_15	tig_b0436_15	turquoise
tilS_b0188_15	tilS_b0188_15	black
tisB_b4618_4	tisB_b4618_4	lightcyan
tktA_b2935_14	tktA_b2935_14	turquoise
tktB_b2465_15	tktB_b2465_15	brown
tldD_b3244_14	tldD_b3244_14	turquoise
tmk_b1098_15	tmk_b1098_15	turquoise
tnaA_b3708_15	tnaA_b3708_15	saddlebrown
tnaB_b3709_15	tnaB_b3709_15	saddlebrown
tnaC_b3707_14	tnaC_b3707_14	saddlebrown
tolA_b0739_15	tolA_b0739_15	turquoise
tolB_b0740_15	tolB_b0740_15	turquoise
tolC_b3035_15	tolC_b3035_15	turquoise
tolQ_b0737_15	tolQ_b0737_15	turquoise
tolR_b0738_15	tolR_b0738_15	turquoise
tomB_b0461_14	tomB_b0461_14	purple
tonB_b1252_15	tonB_b1252_15	lightcyan1
topA_b1274_15	topA_b1274_15	pink
topB_b1763_15	topB_b1763_15	pink
torA_b0997_14	torA_b0997_14	blue
torC_b0996_15	torC_b0996_15	blue
torD_b0998_15	torD_b0998_15	blue
torI_b4501_8	torI_b4501_8	purple
torR_b0995_14	torR_b0995_14	magenta
torS_b0993_16	torS_b0993_16	turquoise
torT_b0994_15	torT_b0994_15	turquoise
torY_b1873_15	torY_b1873_15	magenta
torZ_b1872_14	torZ_b1872_14	blue
tpiA_b3919_14	tpiA_b3919_14	turquoise
tppB_b1634_15	tppB_b1634_15	pink
tpx_b1324_14	tpx_b1324_14	turquoise
tqsA_b1601_15	tqsA_b1601_15	blue
treA_b1197_15	treA_b1197_15	brown
treB_b4240_14	treB_b4240_14	darkmagenta
treC_b4239_15	treC_b4239_15	darkmagenta
treF_b3519_15	treF_b3519_15	brown
treR_b4241_15	treR_b4241_15	turquoise
trg_b1421_15	trg_b1421_15	purple
trkA_b3290_15	trkA_b3290_15	turquoise
trkG_b1363_14	trkG_b1363_14	blue
trkH_b3849_28	trkH_b3849_28	turquoise
trmA_b3965_14	trmA_b3965_14	turquoise
trmD_b2607_14	trmD_b2607_14	turquoise
trmH_b3651_15	trmH_b3651_15	turquoise
trmI_b2960_13	trmI_b2960_13	turquoise
trmJ_b2532_15	trmJ_b2532_15	turquoise
trpA_b1260_14	trpA_b1260_14	green
trpB_b1261_14	trpB_b1261_14	green
trpC_b1262_14	trpC_b1262_14	green
trpD_b1263_14	trpD_b1263_14	green
trpE_b1264_14	trpE_b1264_14	green
trpL_b1265_14	trpL_b1265_14	green
trpR_b4393_15	trpR_b4393_15	turquoise
trpS_b3384_14	trpS_b3384_14	turquoise
trpT_b3761_15	trpT_b3761_15	lightyellow
truA_b2318_14	truA_b2318_14	turquoise
truB_b3166_15	truB_b3166_15	turquoise
truC_b2791_15	truC_b2791_15	turquoise
truD_b2745_14	truD_b2745_14	turquoise
trxA_b3781_13	trxA_b3781_13	turquoise
trxB_b0888_14	trxB_b0888_14	turquoise
trxC_b2582_15	trxC_b2582_15	salmon
tsf_b0170_15	tsf_b0170_15	turquoise
tsgA_b3364_15	tsgA_b3364_15	brown
tsr_b4355_15	tsr_b4355_15	purple
tsx_b0411_15	tsx_b0411_15	turquoise
ttcA_b1344_15	ttcA_b1344_15	pink
ttdA_b3061_14	ttdA_b3061_14	turquoise
ttdB_b3062_15	ttdB_b3062_15	red
ttdR_b3060_15	ttdR_b3060_15	turquoise
ttdT_b3063_15	ttdT_b3063_15	red
tus_b1610_15	tus_b1610_15	turquoise
tynA_b1386_15	tynA_b1386_15	blue
typA_b3871_16	typA_b3871_16	turquoise
tyrA_b2600_15	tyrA_b2600_15	green
tyrB_b4054_15	tyrB_b4054_15	green
tyrP_b1907_15	tyrP_b1907_15	magenta
tyrR_b1323_15	tyrR_b1323_15	yellow
tyrS_b1637_15	tyrS_b1637_15	turquoise
tyrU_b3977_11	tyrU_b3977_11	turquoise
ubiA_b4040_15	ubiA_b4040_15	turquoise
ubiB_b3835_15	ubiB_b3835_15	turquoise
ubiC_b4039_15	ubiC_b4039_15	turquoise
ubiD_b3843_15	ubiD_b3843_15	turquoise
ubiE_b3833_15	ubiE_b3833_15	turquoise
ubiF_b0662_15	ubiF_b0662_15	brown
ubiG_b2232_15	ubiG_b2232_15	pink
ubiH_b2907_15	ubiH_b2907_15	turquoise
ubiX_b2311_15	ubiX_b2311_15	green
ucpA_b2426_14	ucpA_b2426_14	saddlebrown
udk_b2066_15	udk_b2066_15	pink
udp_b3831_15	udp_b3831_15	antiquewhite4
ugd_b2028_14	ugd_b2028_14	magenta
ugpA_b3452_15	ugpA_b3452_15	turquoise
ugpB_b3453_15	ugpB_b3453_15	brown
ugpC_b3450_15	ugpC_b3450_15	brown
ugpE_b3451_14	ugpE_b3451_14	brown
ugpQ_b3449_14	ugpQ_b3449_14	brown
uhpA_b3669_14	uhpA_b3669_14	turquoise
uhpB_b3668_14	uhpB_b3668_14	black
uhpC_b3667_14	uhpC_b3667_14	yellow
uhpT_b3666_14	uhpT_b3666_14	purple
uidA_b1617_14	uidA_b1617_14	blue
uidB_b1616_15	uidB_b1616_15	blue
uidC_b1615_14	uidC_b1615_14	magenta
uidR_b1618_14	uidR_b1618_14	turquoise
ulaA_b4193_15	ulaA_b4193_15	black
ulaB_b4194_15	ulaB_b4194_15	yellow
ulaC_b4195_15	ulaC_b4195_15	red
ulaD_b4196_15	ulaD_b4196_15	red
ulaE_b4197_15	ulaE_b4197_15	yellow
ulaF_b4198_15	ulaF_b4198_15	yellow
ulaG_b4192_14	ulaG_b4192_14	yellow
ulaR_b4191_14	ulaR_b4191_14	midnightblue
umuC_b1184_15	umuC_b1184_15	lightcyan
umuD_b1183_15	umuD_b1183_15	lightcyan
ung_b2580_15	ung_b2580_15	turquoise
uof_b4637_6	uof_b4637_6	turquoise
upp_b2498_14	upp_b2498_14	turquoise
uraA_b2497_15	uraA_b2497_15	orange
usg_b2319_14	usg_b2319_14	turquoise
ushA_b0480_15	ushA_b0480_15	brown
uspA_b3495_15	uspA_b3495_15	darkgreen
uspB_b3494_15	uspB_b3494_15	brown
uspC_b1895_15	uspC_b1895_15	grey
uspD_b3923_15	uspD_b3923_15	salmon
uspE_b1333_15	uspE_b1333_15	blue
uspF_b1376_14	uspF_b1376_14	turquoise
uspG_b0607_15	uspG_b0607_15	turquoise
uup_b0949_15	uup_b0949_15	turquoise
uvrA_b4058_14	uvrA_b4058_14	lightcyan
uvrB_b0779_15	uvrB_b0779_15	lightcyan
uvrC_b1913_26	uvrC_b1913_26	turquoise
uvrD_b3813_15	uvrD_b3813_15	turquoise
uvrY_b1914_15	uvrY_b1914_15	turquoise
uxaA_b3091_14	uxaA_b3091_14	yellow4
uxaB_b1521_14	uxaB_b1521_14	blue
uxaC_b3092_14	uxaC_b3092_14	greenyellow
uxuA_b4322_15	uxuA_b4322_15	green
uxuB_b4323_15	uxuB_b4323_15	green
uxuR_b4324_15	uxuR_b4324_15	grey
vacJ_b2346_15	vacJ_b2346_15	turquoise
valS_b4258_14	valS_b4258_14	turquoise
valV_b1665_9	valV_b1665_9	lightyellow
valW_b1666_9	valW_b1666_9	lightyellow
ves_b1742_14	ves_b1742_14	purple
viaA_b3745_28	viaA_b3745_28	greenyellow
visC_b2906_14	visC_b2906_14	turquoise
vsr_b1960_15	vsr_b1960_15	blue
waaA_b3633_15	waaA_b3633_15	turquoise
waaU_b3623_15	waaU_b3623_15	lightgreen
wbbI_b2034_14	wbbI_b2034_14	turquoise
wbbJ_b2033_14	wbbJ_b2033_14	turquoise
wbbK_b2032_15	wbbK_b2032_15	turquoise
wbbL_b4571_15	wbbL_b4571_15	turquoise
wcaA_b2059_15	wcaA_b2059_15	blue
wcaB_b2058_15	wcaB_b2058_15	blue
wcaC_b2057_13	wcaC_b2057_13	black
wcaD_b2056_15	wcaD_b2056_15	turquoise
wcaE_b2055_15	wcaE_b2055_15	blue
wcaF_b2054_14	wcaF_b2054_14	blue
wcaI_b2050_15	wcaI_b2050_15	black
wcaJ_b2047_14	wcaJ_b2047_14	black
wcaK_b2045_15	wcaK_b2045_15	blue
wcaL_b2044_14	wcaL_b2044_14	blue
wcaM_b2043_14	wcaM_b2043_14	blue
wecH_b3561_15	wecH_b3561_15	yellow
wrbA_b1004_15	wrbA_b1004_15	brown
wza_b2062_14	wza_b2062_14	black
wzb_b2061_13	wzb_b2061_13	black
wzc_b2060_14	wzc_b2060_14	blue
wzxC_b2046_15	wzxC_b2046_15	blue
wzxE_b3792_14	wzxE_b3792_14	turquoise
wzyE_b3793_15	wzyE_b3793_15	turquoise
wzzE_b3785_15	wzzE_b3785_15	turquoise
xapA_b2407_15	xapA_b2407_15	blue
xapB_b2406_14	xapB_b2406_14	blue
xapR_b2405_14	xapR_b2405_14	magenta
xdhA_b2866_15	xdhA_b2866_15	skyblue
xdhB_b2867_15	xdhB_b2867_15	skyblue
xdhC_b2868_15	xdhC_b2868_15	skyblue
xdhD_b2881_15	xdhD_b2881_15	skyblue
xerC_b3811_15	xerC_b3811_15	turquoise
xerD_b2894_14	xerD_b2894_14	turquoise
xisE_b1141_13	xisE_b1141_13	lightcyan
xseA_b2509_15	xseA_b2509_15	turquoise
xseB_b0422_15	xseB_b0422_15	turquoise
xthA_b1749_15	xthA_b1749_15	pink
xylA_b3565_14	xylA_b3565_14	brown
xylB_b3564_15	xylB_b3564_15	red
xylE_b4031_14	xylE_b4031_14	red
xylF_b3566_15	xylF_b3566_15	turquoise
xylG_b3567_14	xylG_b3567_14	red
xylH_b3568_15	xylH_b3568_15	red
xylR_b3569_15	xylR_b3569_15	yellow
yaaA_b0006_15	yaaA_b0006_15	turquoise
yaaH_b0010_14	yaaH_b0010_14	lightyellow
yaaI_b0013_15	yaaI_b0013_15	red
yaaJ_b0007_15	yaaJ_b0007_15	turquoise
yaaU_b0045_15	yaaU_b0045_15	red
yaaW_b0011_14	yaaW_b0011_14	red
yaaX_b0005_15	yaaX_b0005_15	green
yaaY_b0024_15	yaaY_b0024_15	black
yabI_b0065_15	yabI_b0065_15	lightyellow
yabP_b4659_28	yabP_b4659_28	turquoise
yacC_b0122_13	yacC_b0122_13	turquoise
yacF_b0102_14	yacF_b0102_14	turquoise
yacG_b0101_13	yacG_b0101_13	turquoise
yacH_b0117_15	yacH_b0117_15	red
yacL_b0119_14	yacL_b0119_14	brown
yadB_b0144_14	yadB_b0144_14	turquoise
yadC_b0135_14	yadC_b0135_14	grey60
yadD_b0132_15	yadD_b0132_15	midnightblue
yadG_b0127_15	yadG_b0127_15	turquoise
yadH_b0128_15	yadH_b0128_15	turquoise
yadI_b0129_15	yadI_b0129_15	black
yadK_b0136_15	yadK_b0136_15	turquoise
yadL_b0137_14	yadL_b0137_14	turquoise
yadM_b0138_15	yadM_b0138_15	turquoise
yadN_b0141_14	yadN_b0141_14	tan
yadS_b0157_15	yadS_b0157_15	darkgreen
yaeB_b0195_14	yaeB_b0195_14	turquoise
yaeF_b0193_14	yaeF_b0193_14	turquoise
yaeH_b0163_15	yaeH_b0163_15	darkgreen
yaeI_b0164_22	yaeI_b0164_22	red
yaeJ_b0191_14	yaeJ_b0191_14	darkolivegreen
yaeP_b4406_8	yaeP_b4406_8	salmon
yaeQ_b0190_14	yaeQ_b0190_14	turquoise
yaeR_b0187_15	yaeR_b0187_15	blue
yafD_b0209_15	yafD_b0209_15	white
yafE_b0210_15	yafE_b0210_15	white
yafJ_b0223_15	yafJ_b0223_15	turquoise
yafK_b0224_15	yafK_b0224_15	turquoise
yafL_b0227_15	yafL_b0227_15	turquoise
yafM_b0228_15	yafM_b0228_15	darkturquoise
yafN_b0232_15	yafN_b0232_15	lightcyan
yafO_b0233_15	yafO_b0233_15	lightcyan
yafP_b0234_15	yafP_b0234_15	lightcyan
yafQ_b0225_14	yafQ_b0225_14	red
yafS_b0213_15	yafS_b0213_15	yellow
yafT_b0217_15	yafT_b0217_15	midnightblue
yafU_b0218_15	yafU_b0218_15	tan
yafV_b0219_15	yafV_b0219_15	brown
yafW_b0246_15	yafW_b0246_15	red
yafX_b0248_14	yafX_b0248_14	blue
yafY_b0251_7	yafY_b0251_7	turquoise
yafZ_b0252_15	yafZ_b0252_15	red
yagA_b0267_14	yagA_b0267_14	black
yagB_b0266_11	yagB_b0266_11	green
yagE_b0268_15	yagE_b0268_15	skyblue3
yagF_b0269_15	yagF_b0269_15	black
yagG_b0270_15	yagG_b0270_15	black
yagH_b0271_15	yagH_b0271_15	black
yagI_b0272_15	yagI_b0272_15	lightyellow
yagJ_b0276_15	yagJ_b0276_15	grey
yagK_b0277_14	yagK_b0277_14	magenta
yagL_b0278_15	yagL_b0278_15	tan
yagM_b0279_14	yagM_b0279_14	turquoise
yagN_b0280_14	yagN_b0280_14	turquoise
yagP_b0282_13	yagP_b0282_13	turquoise
yagQ_b0283_15	yagQ_b0283_15	black
yagR_b0284_14	yagR_b0284_14	black
yagS_b0285_14	yagS_b0285_14	black
yagT_b0286_15	yagT_b0286_15	brown
yagU_b0287_15	yagU_b0287_15	green
yagV_b0289_15	yagV_b0289_15	black
yagW_b0290_13	yagW_b0290_13	red
yagX_b0291_14	yagX_b0291_14	red
yahA_b0315_15	yahA_b0315_15	magenta
yahB_b0316_14	yahB_b0316_14	turquoise
yahC_b0317_15	yahC_b0317_15	blue
yahD_b0318_15	yahD_b0318_15	turquoise
yahE_b0319_14	yahE_b0319_14	blue
yahF_b0320_15	yahF_b0320_15	red
yahG_b0321_15	yahG_b0321_15	black
yahI_b0323_15	yahI_b0323_15	red
yahJ_b0324_15	yahJ_b0324_15	black
yahK_b0325_15	yahK_b0325_15	brown
yahL_b0326_15	yahL_b0326_15	turquoise
yahM_b0327_14	yahM_b0327_14	turquoise
yahN_b0328_15	yahN_b0328_15	skyblue
yahO_b0329_15	yahO_b0329_15	brown
yaiA_b0389_15	yaiA_b0389_15	brown
yaiE_b0391_15	yaiE_b0391_15	blue
yaiI_b0387_15	yaiI_b0387_15	black
yaiL_b0354_15	yaiL_b0354_15	turquoise
yaiO_b0358_14	yaiO_b0358_14	turquoise
yaiP_b0363_14	yaiP_b0363_14	turquoise
yaiS_b0364_19	yaiS_b0364_19	yellow
yaiT_b4580_15	yaiT_b4580_15	tan
yaiV_b0375_15	yaiV_b0375_15	tan
yaiW_b0378_15	yaiW_b0378_15	turquoise
yaiX_b4579_13	yaiX_b4579_13	turquoise
yaiY_b0379_14	yaiY_b0379_14	turquoise
yaiZ_b0380_12	yaiZ_b0380_12	darkturquoise
yajC_b0407_15	yajC_b0407_15	turquoise
yajD_b0410_15	yajD_b0410_15	turquoise
yajG_b0434_14	yajG_b0434_14	turquoise
yajI_b0412_14	yajI_b0412_14	turquoise
yajL_b0424_15	yajL_b0424_15	cyan
yajO_b0419_15	yajO_b0419_15	brown
yajQ_b0426_15	yajQ_b0426_15	turquoise
yajR_b0427_14	yajR_b0427_14	black
ybaA_b0456_15	ybaA_b0456_15	turquoise
ybaB_b0471_15	ybaB_b0471_15	turquoise
ybaE_b0445_15	ybaE_b0445_15	turquoise
ybaK_b0481_15	ybaK_b0481_15	turquoise
ybaL_b0478_15	ybaL_b0478_15	turquoise
ybaM_b0466_15	ybaM_b0466_15	black
ybaN_b0468_15	ybaN_b0468_15	lightcyan1
ybaO_b0447_15	ybaO_b0447_15	lightgreen
ybaP_b0482_14	ybaP_b0482_14	turquoise
ybaQ_b0483_13	ybaQ_b0483_13	turquoise
ybaS_b0485_15	ybaS_b0485_15	royalblue
ybaT_b0486_15	ybaT_b0486_15	royalblue
ybaV_b0442_15	ybaV_b0442_15	blue
ybaW_b0443_15	ybaW_b0443_15	turquoise
ybaY_b0453_15	ybaY_b0453_15	brown
ybaZ_b0454_14	ybaZ_b0454_14	lightgreen
ybbA_b0495_15	ybbA_b0495_15	lightgreen
ybbB_b0503_15	ybbB_b0503_15	turquoise
ybbC_b0498_15	ybbC_b0498_15	yellow
ybbD_b0501_32	ybbD_b0501_32	magenta
ybbJ_b0488_14	ybbJ_b0488_14	turquoise
ybbL_b0490_14	ybbL_b0490_14	turquoise
ybbM_b0491_15	ybbM_b0491_15	grey
ybbN_b0492_15	ybbN_b0492_15	darkgrey
ybbO_b0493_15	ybbO_b0493_15	turquoise
ybbP_b0496_15	ybbP_b0496_15	black
ybbW_b0511_26	ybbW_b0511_26	blue
ybbY_b0513_15	ybbY_b0513_15	blue
ybcF_b0521_15	ybcF_b0521_15	blue
ybcH_b0567_14	ybcH_b0567_14	blue
ybcI_b0527_14	ybcI_b0527_14	turquoise
ybcJ_b0528_13	ybcJ_b0528_13	black
ybcK_b0544_15	ybcK_b0544_15	blue
ybcL_b0545_15	ybcL_b0545_15	blue
ybcM_b0546_15	ybcM_b0546_15	turquoise
ybcN_b0547_15	ybcN_b0547_15	blue
ybcO_b0549_15	ybcO_b0549_15	red
ybcV_b0558_14	ybcV_b0558_14	tan
ybcW_b0559_15	ybcW_b0559_15	darkorange
ybcY_b0562_29	ybcY_b0562_29	turquoise
ybdB_b0597_15	ybdB_b0597_15	darkred
ybdD_b4512_12	ybdD_b4512_12	darkturquoise
ybdF_b0579_15	ybdF_b0579_15	cyan
ybdG_b0577_15	ybdG_b0577_15	turquoise
ybdH_b0599_15	ybdH_b0599_15	turquoise
ybdJ_b0580_14	ybdJ_b0580_14	yellow
ybdK_b0581_14	ybdK_b0581_14	brown
ybdL_b0600_15	ybdL_b0600_15	green
ybdM_b0601_15	ybdM_b0601_15	turquoise
ybdN_b0602_14	ybdN_b0602_14	turquoise
ybdO_b0603_14	ybdO_b0603_14	turquoise
ybdR_b0608_15	ybdR_b0608_15	brown
ybdZ_b4511_14	ybdZ_b4511_14	darkred
ybeA_b0636_14	ybeA_b0636_14	turquoise
ybeB_b0637_20	ybeB_b0637_20	turquoise
ybeD_b0631_14	ybeD_b0631_14	darkgrey
ybeF_b0629_21	ybeF_b0629_21	tan
ybeL_b0643_15	ybeL_b0643_15	brown
ybeM_b4581_30	ybeM_b4581_30	brown
ybeQ_b0644_15	ybeQ_b0644_15	blue
ybeR_b0645_15	ybeR_b0645_15	tan
ybeT_b0647_14	ybeT_b0647_14	blue
ybeU_b0648_15	ybeU_b0648_15	tan
ybeX_b0658_15	ybeX_b0658_15	darkgrey
ybeY_b0659_14	ybeY_b0659_14	darkgrey
ybeZ_b0660_15	ybeZ_b0660_15	darkgrey
ybfA_b0699_15	ybfA_b0699_15	white
ybfB_b0702_15	ybfB_b0702_15	turquoise
ybfC_b0704_15	ybfC_b0704_15	blue
ybfE_b0685_12	ybfE_b0685_12	turquoise
ybfF_b0686_14	ybfF_b0686_14	turquoise
ybfG_b0691_42	ybfG_b0691_42	tan
ybfI_b4636_7	ybfI_b4636_7	midnightblue
ybfK_b4590_9	ybfK_b4590_9	tan
